EndDate	EndDeaths	STATE-COUNTY	StartDate	StartDeaths	POPESTIMATE2020	ST_ABBR	VaxStartDate	Series_Complete_Yes_Start	Administered_Dose1_Recip_Start	VaxEndDate	Series_Complete_Yes_End	Administered_Dose1_Recip_End	Deaths	Series_Complete_Yes_Mid	Administered_Dose1_Recip_Mid	FullVaxPer100	OnePlusVaxPer100	DeathsPer100k
2021-08-28	79	TX-UVALDE	2021-06-29	73	26742	TX	2021-05-30	0	0	2021-07-29	0	0	6	0.0	0.0	0.0	0.0	22.4
2021-08-28	233	TX-VAL VERDE	2021-06-29	233	49028	TX	2021-05-30	0	0	2021-07-29	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-08-28	143	TX-VAN ZANDT	2021-06-29	122	57533	TX	2021-05-30	0	0	2021-07-29	0	0	21	0.0	0.0	0.0	0.0	36.5
2021-08-28	255	TX-VICTORIA	2021-06-29	226	91936	TX	2021-05-30	0	0	2021-07-29	0	0	29	0.0	0.0	0.0	0.0	31.5
2021-08-28	141	TX-WALKER	2021-06-29	133	72164	TX	2021-05-30	0	0	2021-07-29	0	0	8	0.0	0.0	0.0	0.0	11.1
2021-08-28	57	TX-WALLER	2021-06-29	51	57452	TX	2021-05-30	0	0	2021-07-29	0	0	6	0.0	0.0	0.0	0.0	10.4
2021-08-28	24	TX-WARD	2021-06-29	24	12097	TX	2021-05-30	0	0	2021-07-29	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-08-28	104	TX-WASHINGTON	2021-06-29	94	35771	TX	2021-05-30	0	0	2021-07-29	0	0	10	0.0	0.0	0.0	0.0	28.0
2021-08-28	894	TX-WEBB	2021-06-29	844	277681	TX	2021-05-30	0	0	2021-07-29	0	0	50	0.0	0.0	0.0	0.0	18.0
2021-08-28	129	TX-WHARTON	2021-06-29	117	41685	TX	2021-05-30	0	0	2021-07-29	0	0	12	0.0	0.0	0.0	0.0	28.8
2021-08-28	12	TX-WHEELER	2021-06-29	12	4946	TX	2021-05-30	0	0	2021-07-29	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-08-28	405	TX-WICHITA	2021-06-29	381	133205	TX	2021-05-30	0	0	2021-07-29	0	0	24	0.0	0.0	0.0	0.0	18.0
2021-08-28	56	TX-WILBARGER	2021-06-29	55	12552	TX	2021-05-30	0	0	2021-07-29	0	0	1	0.0	0.0	0.0	0.0	8.0
2021-08-28	96	TX-WILLACY	2021-06-29	91	21161	TX	2021-05-30	0	0	2021-07-29	0	0	5	0.0	0.0	0.0	0.0	23.6
2021-08-28	538	TX-WILLIAMSON	2021-06-29	483	617855	TX	2021-05-30	0	0	2021-07-29	0	0	55	0.0	0.0	0.0	0.0	8.9
2021-08-28	84	TX-WILSON	2021-06-29	69	52023	TX	2021-05-30	0	0	2021-07-29	0	0	15	0.0	0.0	0.0	0.0	28.8
2021-08-28	23	TX-WINKLER	2021-06-29	21	7887	TX	2021-05-30	0	0	2021-07-29	0	0	2	0.0	0.0	0.0	0.0	25.4
2021-08-28	142	TX-WISE	2021-06-29	125	71084	TX	2021-05-30	0	0	2021-07-29	0	0	17	0.0	0.0	0.0	0.0	23.9
2021-08-28	145	TX-WOOD	2021-06-29	129	46291	TX	2021-05-30	0	0	2021-07-29	0	0	16	0.0	0.0	0.0	0.0	34.6
2021-08-28	29	TX-YOAKUM	2021-06-29	28	8702	TX	2021-05-30	0	0	2021-07-29	0	0	1	0.0	0.0	0.0	0.0	11.5
2021-08-28	48	TX-YOUNG	2021-06-29	45	17904	TX	2021-05-30	0	0	2021-07-29	0	0	3	0.0	0.0	0.0	0.0	16.8
2021-08-28	38	TX-ZAPATA	2021-06-29	36	14172	TX	2021-05-30	0	0	2021-07-29	0	0	2	0.0	0.0	0.0	0.0	14.1
2021-08-28	47	TX-ZAVALA	2021-06-29	41	11840	TX	2021-05-30	0	0	2021-07-29	0	0	6	0.0	0.0	0.0	0.0	50.7
2021-08-28	9	UT-BEAVER	2021-06-29	7	6761	UT	2021-05-30	1643	1966	2021-07-29	2170	2509	2	1906.5	2237.5	28.2	33.1	29.6
2021-08-28	62	UT-BOX ELDER	2021-06-29	55	57007	UT	2021-05-30	11314	14530	2021-07-29	18563	22542	7	14938.5	18536.0	26.2	32.5	12.3
2021-08-28	58	UT-CACHE	2021-06-29	49	130004	UT	2021-05-30	28949	39758	2021-07-29	50003	60745	9	39476.0	50251.5	30.4	38.7	6.9
2021-08-28	20	UT-CARBON	2021-06-29	17	20760	UT	2021-05-30	5514	6867	2021-07-29	7408	8626	3	6461.0	7746.5	31.1	37.3	14.5
2021-08-28	0	UT-DAGGETT	2021-06-29	0	1026	UT	2021-05-30	334	358	2021-07-29	435	538	0	384.5	448.0	37.5	43.7	0.0
2021-08-28	212	UT-DAVIS	2021-06-29	181	359232	UT	2021-05-30	122422	146661	2021-07-29	167253	186239	31	144837.5	166450.0	40.3	46.3	8.6
2021-08-28	9	UT-DUCHESNE	2021-06-29	9	19894	UT	2021-05-30	4436	5402	2021-07-29	5952	7192	0	5194.0	6297.0	26.1	31.7	0.0
2021-08-28	12	UT-EMERY	2021-06-29	10	10147	UT	2021-05-30	2684	2930	2021-07-29	3292	3666	2	2988.0	3298.0	29.4	32.5	19.7
2021-08-28	10	UT-GARFIELD	2021-06-29	10	5050	UT	2021-05-30	1684	2035	2021-07-29	2159	2459	0	1921.5	2247.0	38.0	44.5	0.0
2021-08-28	4	UT-GRAND	2021-06-29	4	9796	UT	2021-05-30	3996	4989	2021-07-29	5113	6028	0	4554.5	5508.5	46.5	56.2	0.0
2021-08-28	39	UT-IRON	2021-06-29	34	56814	UT	2021-05-30	13045	14989	2021-07-29	16963	19573	5	15004.0	17281.0	26.4	30.4	8.8
2021-08-28	14	UT-JUAB	2021-06-29	12	12122	UT	2021-05-30	2328	0	2021-07-29	3016	3712	2	2672.0	1856.0	22.0	15.3	16.5
2021-08-28	8	UT-KANE	2021-06-29	6	7914	UT	2021-05-30	2595	2839	2021-07-29	3023	3302	2	2809.0	3070.5	35.5	38.8	25.3
2021-08-28	19	UT-MILLARD	2021-06-29	14	13327	UT	2021-05-30	3049	0	2021-07-29	3900	4794	5	3474.5	2397.0	26.1	18.0	37.5
2021-08-28	11	UT-MORGAN	2021-06-29	11	12462	UT	2021-05-30	2846	3132	2021-07-29	4285	5048	0	3565.5	4090.0	28.6	32.8	0.0
2021-08-28	2	UT-PIUTE	2021-06-29	2	1473	UT	2021-05-30	312	0	2021-07-29	427	511	0	369.5	255.5	25.1	17.3	0.0
2021-08-28	0	UT-RICH	2021-06-29	0	2452	UT	2021-05-30	464	703	2021-07-29	875	1111	0	669.5	907.0	27.3	37.0	0.0
2021-08-28	992	UT-SALT LAKE	2021-06-29	914	1165517	UT	2021-05-30	412025	516853	2021-07-29	587636	679149	78	499830.5	598001.0	42.9	51.3	6.7
2021-08-28	39	UT-SAN JUAN	2021-06-29	37	15278	UT	2021-05-30	4994	5561	2021-07-29	6642	7735	2	5818.0	6648.0	38.1	43.5	13.1
2021-08-28	25	UT-SANPETE	2021-06-29	23	31393	UT	2021-05-30	6616	0	2021-07-29	8513	10154	2	7564.5	5077.0	24.1	16.2	6.4
2021-08-28	15	UT-SEVIER	2021-06-29	15	21780	UT	2021-05-30	5023	0	2021-07-29	6306	7343	0	5664.5	3671.5	26.0	16.9	0.0
2021-08-28	16	UT-SUMMIT	2021-06-29	14	42499	UT	2021-05-30	21917	25689	2021-07-29	28647	33301	2	25282.0	29495.0	59.5	69.4	4.7
2021-08-28	51	UT-TOOELE	2021-06-29	44	74512	UT	2021-05-30	20728	24754	2021-07-29	28740	33570	7	24734.0	29162.0	33.2	39.1	9.4
2021-08-28	31	UT-UINTAH	2021-06-29	25	35970	UT	2021-05-30	7134	9177	2021-07-29	10337	12859	6	8735.5	11018.0	24.3	30.6	16.7
2021-08-28	449	UT-UTAH	2021-06-29	406	3249879	UT	2021-05-30	145466	188439	2021-07-29	232023	282696	43	188744.5	235567.5	5.8	7.2	1.3
2021-08-28	449	UT-UTAH	2021-06-29	406	651059	UT	2021-05-30	145466	188439	2021-07-29	232023	282696	43	188744.5	235567.5	29.0	36.2	6.6
2021-08-28	24	UT-WASATCH	2021-06-29	22	35300	UT	2021-05-30	10894	12627	2021-07-29	14601	16589	2	12747.5	14608.0	36.1	41.4	5.7
2021-08-28	223	UT-WASHINGTON	2021-06-29	209	184913	UT	2021-05-30	50163	55608	2021-07-29	65264	75270	14	57713.5	65439.0	31.2	35.4	7.6
2021-08-28	0	UT-WAYNE	2021-06-29	0	2759	UT	2021-05-30	916	0	2021-07-29	1107	1244	0	1011.5	622.0	36.7	22.5	0.0
2021-08-28	242	UT-WEBER	2021-06-29	214	262658	UT	2021-05-30	67852	83393	2021-07-29	106399	124050	28	87125.5	103721.5	33.2	39.5	10.7
2021-08-28	8	VT-ADDISON	2021-06-29	8	36851	VT	2021-05-30	18476	22461	2021-07-29	21796	23986	0	20136.0	23223.5	54.6	63.0	0.0
2021-08-28	16	VT-BENNINGTON	2021-06-29	15	35338	VT	2021-05-30	10392	13042	2021-07-29	12606	14185	1	11499.0	13613.5	32.5	38.5	2.8
2021-08-28	7	VT-CALEDONIA	2021-06-29	7	29705	VT	2021-05-30	7305	8986	2021-07-29	9003	9729	0	8154.0	9357.5	27.4	31.5	0.0
2021-08-28	112	VT-CHITTENDEN	2021-06-29	104	164306	VT	2021-05-30	83673	104417	2021-07-29	99192	111656	8	91432.5	108036.5	55.6	65.8	4.9
2021-08-28	2	VT-ESSEX	2021-06-29	2	6123	VT	2021-05-30	1628	2025	2021-07-29	1945	2205	0	1786.5	2115.0	29.2	34.5	0.0
2021-08-28	40	VT-FRANKLIN	2021-06-29	39	49685	VT	2021-05-30	12239	15149	2021-07-29	14829	16661	1	13534.0	15905.0	27.2	32.0	2.0
2021-08-28	2	VT-GRAND ISLE	2021-06-29	2	7169	VT	2021-05-30	4046	4981	2021-07-29	4834	5388	0	4440.0	5184.5	61.9	72.3	0.0
2021-08-28	3	VT-LAMOILLE	2021-06-29	3	25341	VT	2021-05-30	10328	13903	2021-07-29	12964	15189	0	11646.0	14546.0	46.0	57.4	0.0
2021-08-28	3	VT-ORANGE	2021-06-29	3	28837	VT	2021-05-30	9851	12794	2021-07-29	12461	13896	0	11156.0	13345.0	38.7	46.3	0.0
2021-08-28	13	VT-ORLEANS	2021-06-29	11	26897	VT	2021-05-30	10344	13024	2021-07-29	12819	14298	2	11581.5	13661.0	43.1	50.8	7.4
2021-08-28	22	VT-RUTLAND	2021-06-29	20	57764	VT	2021-05-30	28116	34674	2021-07-29	33598	37422	2	30857.0	36048.0	53.4	62.4	3.5
2021-08-28	16	VT-WASHINGTON	2021-06-29	15	58328	VT	2021-05-30	18982	23727	2021-07-29	22625	25237	1	20803.5	24482.0	35.7	42.0	1.7
2021-08-28	16	VT-WINDHAM	2021-06-29	14	42015	VT	2021-05-30	17639	23510	2021-07-29	23146	26638	2	20392.5	25074.0	48.5	59.7	4.8
2021-08-28	15	VT-WINDSOR	2021-06-29	13	54988	VT	2021-05-30	18629	23524	2021-07-29	22993	25543	2	20811.0	24533.5	37.8	44.6	3.6
2021-08-28	50	VA-ACCOMACK	2021-06-29	45	32238	VA	2021-05-30	13307	15680	2021-07-29	16043	17799	5	14675.0	16739.5	45.5	51.9	15.5
2021-08-28	85	VA-ALBEMARLE	2021-06-29	85	110652	VA	2021-05-30	20208	24893	2021-07-29	23656	26980	0	21932.0	25936.5	19.8	23.4	0.0
2021-08-28	142	VA-ALEXANDRIA CITY	2021-06-29	139	158726	VA	2021-05-30	35867	43845	2021-07-29	43476	48741	3	39671.5	46293.0	25.0	29.2	1.9
2021-08-28	51	VA-ALLEGHANY	2021-06-29	50	14701	VA	2021-05-30	432	599	2021-07-29	532	720	1	482.0	659.5	3.3	4.5	6.8
2021-08-28	36	VA-AMELIA	2021-06-29	36	13014	VA	2021-05-30	186	222	2021-07-29	196	233	0	191.0	227.5	1.5	1.7	0.0
2021-08-28	41	VA-AMHERST	2021-06-29	40	31667	VA	2021-05-30	7205	8486	2021-07-29	8381	9373	1	7793.0	8929.5	24.6	28.2	3.2
2021-08-28	26	VA-APPOMATTOX	2021-06-29	26	16043	VA	2021-05-30	205	295	2021-07-29	217	303	0	211.0	299.0	1.3	1.9	0.0
2021-08-28	260	VA-ARLINGTON	2021-06-29	257	240119	VA	2021-05-30	74813	88729	2021-07-29	86105	96767	3	80459.0	92748.0	33.5	38.6	1.2
2021-08-28	87	VA-AUGUSTA	2021-06-29	78	76544	VA	2021-05-30	14076	16273	2021-07-29	16018	17698	9	15047.0	16985.5	19.7	22.2	11.8
2021-08-28	11	VA-BATH	2021-06-29	11	4119	VA	2021-05-30	557	663	2021-07-29	634	721	0	595.5	692.0	14.5	16.8	0.0
2021-08-28	113	VA-BEDFORD	2021-06-29	109	79811	VA	2021-05-30	12147	14837	2021-07-29	14157	16556	4	13152.0	15696.5	16.5	19.7	5.0
2021-08-28	10	VA-BLAND	2021-06-29	10	6239	VA	2021-05-30	373	442	2021-07-29	417	493	0	395.0	467.5	6.3	7.5	0.0
2021-08-28	39	VA-BOTETOURT	2021-06-29	38	33633	VA	2021-05-30	4755	5871	2021-07-29	5336	6354	1	5045.5	6112.5	15.0	18.2	3.0
2021-08-28	39	VA-BRISTOL CITY	2021-06-29	37	17329	VA	2021-05-30	6578	7923	2021-07-29	7793	8976	2	7185.5	8449.5	41.5	48.8	11.5
2021-08-28	27	VA-BRUNSWICK	2021-06-29	25	16037	VA	2021-05-30	3874	5298	2021-07-29	4543	5869	2	4208.5	5583.5	26.2	34.8	12.5
2021-08-28	47	VA-BUCHANAN	2021-06-29	45	20613	VA	2021-05-30	5238	6075	2021-07-29	5943	6606	2	5590.5	6340.5	27.1	30.8	9.7
2021-08-28	33	VA-BUCKINGHAM	2021-06-29	32	17168	VA	2021-05-30	1220	1529	2021-07-29	1488	1707	1	1354.0	1618.0	7.9	9.4	5.8
2021-08-28	22	VA-BUENA VISTA CITY	2021-06-29	22	6402	VA	2021-05-30	0	0	2021-07-29	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-08-28	112	VA-CAMPBELL	2021-06-29	100	55304	VA	2021-05-30	6805	8064	2021-07-29	7846	8923	12	7325.5	8493.5	13.2	15.4	21.7
2021-08-28	43	VA-CAROLINE	2021-06-29	40	30860	VA	2021-05-30	2396	2798	2021-07-29	2743	3092	3	2569.5	2945.0	8.3	9.5	9.7
2021-08-28	81	VA-CARROLL	2021-06-29	79	30074	VA	2021-05-30	1943	2428	2021-07-29	2315	2731	2	2129.0	2579.5	7.1	8.6	6.7
2021-08-28	16	VA-CHARLES CITY	2021-06-29	16	6821	VA	2021-05-30	183	233	2021-07-29	225	274	0	204.0	253.5	3.0	3.7	0.0
2021-08-28	21	VA-CHARLOTTE	2021-06-29	21	11820	VA	2021-05-30	953	1117	2021-07-29	1113	1237	0	1033.0	1177.0	8.7	10.0	0.0
2021-08-28	58	VA-CHARLOTTESVILLE CITY	2021-06-29	57	46950	VA	2021-05-30	2394	2885	2021-07-29	2793	3198	1	2593.5	3041.5	5.5	6.5	2.1
2021-08-28	313	VA-CHESAPEAKE CITY	2021-06-29	306	247011	VA	2021-05-30	21851	26596	2021-07-29	27451	31151	7	24651.0	28873.5	10.0	11.7	2.8
2021-08-28	464	VA-CHESTERFIELD	2021-06-29	452	358245	VA	2021-05-30	78882	93799	2021-07-29	93924	106029	12	86403.0	99914.0	24.1	27.9	3.3
2021-08-28	21	VA-CLARKE	2021-06-29	21	14622	VA	2021-05-30	5326	6417	2021-07-29	6356	7127	0	5841.0	6772.0	39.9	46.3	0.0
2021-08-28	14	VA-COVINGTON CITY	2021-06-29	14	5639	VA	2021-05-30	0	0	2021-07-29	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-08-28	6	VA-CRAIG	2021-06-29	6	5077	VA	2021-05-30	72	122	2021-07-29	80	134	0	76.0	128.0	1.5	2.5	0.0
2021-08-28	70	VA-CULPEPER	2021-06-29	67	53569	VA	2021-05-30	4706	5493	2021-07-29	5628	6266	3	5167.0	5879.5	9.6	11.0	5.6
2021-08-28	10	VA-CUMBERLAND	2021-06-29	10	9933	VA	2021-05-30	483	582	2021-07-29	569	654	0	526.0	618.0	5.3	6.2	0.0
2021-08-28	152	VA-DANVILLE CITY	2021-06-29	142	39869	VA	2021-05-30	103	135	2021-07-29	145	193	10	124.0	164.0	0.3	0.4	25.1
2021-08-28	19	VA-DICKENSON	2021-06-29	18	14078	VA	2021-05-30	3492	4208	2021-07-29	3915	4571	1	3703.5	4389.5	26.3	31.2	7.1
2021-08-28	46	VA-DINWIDDIE	2021-06-29	46	28688	VA	2021-05-30	5269	6374	2021-07-29	6357	6958	0	5813.0	6666.0	20.3	23.2	0.0
2021-08-28	42	VA-EMPORIA CITY	2021-06-29	42	5257	VA	2021-05-30	40	59	2021-07-29	55	82	0	47.5	70.5	0.9	1.3	0.0
2021-08-28	11	VA-ESSEX	2021-06-29	10	10943	VA	2021-05-30	1193	1364	2021-07-29	1385	1513	1	1289.0	1438.5	11.8	13.1	9.1
2021-08-28	1133	VA-FAIRFAX	2021-06-29	1115	1150847	VA	2021-05-30	471710	574081	2021-07-29	581303	645622	18	526506.5	609851.5	45.7	53.0	1.6
2021-08-28	8	VA-FALLS CHURCH CITY	2021-06-29	8	14631	VA	2021-05-30	765	906	2021-07-29	857	984	0	811.0	945.0	5.5	6.5	0.0
2021-08-28	72	VA-FAUQUIER	2021-06-29	69	71361	VA	2021-05-30	19364	22847	2021-07-29	22736	25426	3	21050.0	24136.5	29.5	33.8	4.2
2021-08-28	22	VA-FLOYD	2021-06-29	22	15777	VA	2021-05-30	561	746	2021-07-29	665	831	0	613.0	788.5	3.9	5.0	0.0
2021-08-28	22	VA-FLUVANNA	2021-06-29	20	27422	VA	2021-05-30	8873	10668	2021-07-29	10512	11757	2	9692.5	11212.5	35.3	40.9	7.3
2021-08-28	83	VA-FRANKLIN	2021-06-29	81	56167	VA	2021-05-30	10512	12843	2021-07-29	12246	14135	2	11379.0	13489.0	20.3	24.0	3.6
2021-08-28	34	VA-FRANKLIN CITY	2021-06-29	33	7833	VA	2021-05-30	0	0	2021-07-29	0	0	1	0.0	0.0	0.0	0.0	12.8
2021-08-28	105	VA-FREDERICK	2021-06-29	102	91119	VA	2021-05-30	12018	15458	2021-07-29	14886	17515	3	13452.0	16486.5	14.8	18.1	3.3
2021-08-28	25	VA-FREDERICKSBURG CITY	2021-06-29	25	29492	VA	2021-05-30	1050	1221	2021-07-29	1245	1395	0	1147.5	1308.0	3.9	4.4	0.0
2021-08-28	53	VA-GALAX CITY	2021-06-29	53	6296	VA	2021-05-30	51	65	2021-07-29	64	78	0	57.5	71.5	0.9	1.1	0.0
2021-08-28	24	VA-GILES	2021-06-29	22	16663	VA	2021-05-30	2263	2741	2021-07-29	2604	3047	2	2433.5	2894.0	14.6	17.4	12.0
2021-08-28	53	VA-GLOUCESTER	2021-06-29	49	37459	VA	2021-05-30	14407	16798	2021-07-29	16688	18538	4	15547.5	17668.0	41.5	47.2	10.7
2021-08-28	25	VA-GOOCHLAND	2021-06-29	23	24431	VA	2021-05-30	7670	8559	2021-07-29	8653	9217	2	8161.5	8888.0	33.4	36.4	8.2
2021-08-28	40	VA-GRAYSON	2021-06-29	38	15493	VA	2021-05-30	2627	3063	2021-07-29	2932	3316	2	2779.5	3189.5	17.9	20.6	12.9
2021-08-28	23	VA-GREENE	2021-06-29	18	20131	VA	2021-05-30	390	515	2021-07-29	474	587	5	432.0	551.0	2.1	2.7	24.8
2021-08-28	26	VA-GREENSVILLE	2021-06-29	26	11280	VA	2021-05-30	412	537	2021-07-29	488	611	0	450.0	574.0	4.0	5.1	0.0
2021-08-28	88	VA-HALIFAX	2021-06-29	78	33633	VA	2021-05-30	4559	5303	2021-07-29	5270	5917	10	4914.5	5610.0	14.6	16.7	29.7
2021-08-28	186	VA-HAMPTON CITY	2021-06-29	182	135464	VA	2021-05-30	36757	46252	2021-07-29	44030	51971	4	40393.5	49111.5	29.8	36.3	3.0
2021-08-28	171	VA-HANOVER	2021-06-29	166	108262	VA	2021-05-30	25800	29467	2021-07-29	29942	31974	5	27871.0	30720.5	25.7	28.4	4.6
2021-08-28	95	VA-HARRISONBURG CITY	2021-06-29	95	53204	VA	2021-05-30	1864	2225	2021-07-29	2176	2488	0	2020.0	2356.5	3.8	4.4	0.0
2021-08-28	649	VA-HENRICO	2021-06-29	635	333766	VA	2021-05-30	54777	65437	2021-07-29	65442	72951	14	60109.5	69194.0	18.0	20.7	4.2
2021-08-28	127	VA-HENRY	2021-06-29	124	50309	VA	2021-05-30	5821	6974	2021-07-29	6882	7914	3	6351.5	7444.0	12.6	14.8	6.0
2021-08-28	1	VA-HIGHLAND	2021-06-29	1	2200	VA	2021-05-30	993	1063	2021-07-29	1083	1140	0	1038.0	1101.5	47.2	50.1	0.0
2021-08-28	80	VA-HOPEWELL CITY	2021-06-29	79	22375	VA	2021-05-30	0	0	2021-07-29	54	65	1	27.0	32.5	0.1	0.1	4.5
2021-08-28	72	VA-ISLE OF WIGHT	2021-06-29	70	37725	VA	2021-05-30	4496	5614	2021-07-29	5342	6242	2	4919.0	5928.0	13.0	15.7	5.3
2021-08-28	77	VA-JAMES CITY	2021-06-29	72	77612	VA	2021-05-30	4414	5428	2021-07-29	5413	6340	5	4913.5	5884.0	6.3	7.6	6.4
2021-08-28	20	VA-KING GEORGE	2021-06-29	20	27381	VA	2021-05-30	3129	3686	2021-07-29	3468	4001	0	3298.5	3843.5	12.0	14.0	0.0
2021-08-28	16	VA-KING WILLIAM	2021-06-29	14	17641	VA	2021-05-30	4131	4795	2021-07-29	4899	5433	2	4515.0	5114.0	25.6	29.0	11.3
2021-08-28	19	VA-LANCASTER	2021-06-29	17	10618	VA	2021-05-30	3139	3520	2021-07-29	3388	3729	2	3263.5	3624.5	30.7	34.1	18.8
2021-08-28	33	VA-LEXINGTON CITY	2021-06-29	33	7279	VA	2021-05-30	0	0	2021-07-29	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-08-28	285	VA-LOUDOUN	2021-06-29	283	422784	VA	2021-05-30	145989	181848	2021-07-29	183140	203241	2	164564.5	192544.5	38.9	45.5	0.5
2021-08-28	36	VA-LOUISA	2021-06-29	34	38132	VA	2021-05-30	918	1120	2021-07-29	1044	1262	2	981.0	1191.0	2.6	3.1	5.2
2021-08-28	18	VA-LUNENBURG	2021-06-29	15	12267	VA	2021-05-30	3244	3715	2021-07-29	3736	4178	3	3490.0	3946.5	28.5	32.2	24.5
2021-08-28	153	VA-LYNCHBURG CITY	2021-06-29	147	81561	VA	2021-05-30	464	647	2021-07-29	602	770	6	533.0	708.5	0.7	0.9	7.4
2021-08-28	17	VA-MADISON	2021-06-29	14	13312	VA	2021-05-30	4529	5297	2021-07-29	5182	5776	3	4855.5	5536.5	36.5	41.6	22.5
2021-08-28	11	VA-MANASSAS PARK CITY	2021-06-29	11	18004	VA	2021-05-30	160	176	2021-07-29	216	226	0	188.0	201.0	1.0	1.1	0.0
2021-08-28	49	VA-MANASSAS CITY	2021-06-29	48	40869	VA	2021-05-30	822	963	2021-07-29	1081	1216	1	951.5	1089.5	2.3	2.7	2.4
2021-08-28	80	VA-MARTINSVILLE CITY	2021-06-29	79	12355	VA	2021-05-30	41	60	2021-07-29	69	87	1	55.0	73.5	0.4	0.6	8.1
2021-08-28	14	VA-MATHEWS	2021-06-29	12	8766	VA	2021-05-30	3483	3915	2021-07-29	3866	4210	2	3674.5	4062.5	41.9	46.3	22.8
2021-08-28	69	VA-MECKLENBURG	2021-06-29	66	30679	VA	2021-05-30	2739	3188	2021-07-29	3150	3522	3	2944.5	3355.0	9.6	10.9	9.8
2021-08-28	23	VA-MIDDLESEX	2021-06-29	20	10569	VA	2021-05-30	4439	4998	2021-07-29	4958	5473	3	4698.5	5235.5	44.5	49.5	28.4
2021-08-28	13	VA-NELSON	2021-06-29	13	14755	VA	2021-05-30	2970	3392	2021-07-29	3328	3704	0	3149.0	3548.0	21.3	24.0	0.0
2021-08-28	19	VA-NEW KENT	2021-06-29	19	23648	VA	2021-05-30	4143	4741	2021-07-29	4797	5240	0	4470.0	4990.5	18.9	21.1	0.0
2021-08-28	247	VA-NEWPORT NEWS CITY	2021-06-29	239	179062	VA	2021-05-30	41194	50031	2021-07-29	50473	57448	8	45833.5	53739.5	25.6	30.0	4.5
2021-08-28	282	VA-NORFOLK CITY	2021-06-29	271	242803	VA	2021-05-30	73821	87972	2021-07-29	89749	101162	11	81785.0	94567.0	33.7	38.9	4.5
2021-08-28	37	VA-NORTHAMPTON	2021-06-29	36	11673	VA	2021-05-30	4711	5338	2021-07-29	5450	5902	1	5080.5	5620.0	43.5	48.1	8.6
2021-08-28	21	VA-NORTHUMBERLAND	2021-06-29	20	12069	VA	2021-05-30	2429	2695	2021-07-29	2677	2876	1	2553.0	2785.5	21.2	23.1	8.3
2021-08-28	7	VA-NORTON CITY	2021-06-29	7	3985	VA	2021-05-30	0	0	2021-07-29	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-08-28	55	VA-NOTTOWAY	2021-06-29	49	15160	VA	2021-05-30	1858	2220	2021-07-29	2214	2473	6	2036.0	2346.5	13.4	15.5	39.6
2021-08-28	40	VA-ORANGE	2021-06-29	40	37695	VA	2021-05-30	1632	1868	2021-07-29	1941	2139	0	1786.5	2003.5	4.7	5.3	0.0
2021-08-28	61	VA-PAGE	2021-06-29	59	23933	VA	2021-05-30	1991	2353	2021-07-29	2453	2737	2	2222.0	2545.0	9.3	10.6	8.4
2021-08-28	47	VA-PATRICK	2021-06-29	43	17493	VA	2021-05-30	3411	4032	2021-07-29	3971	4461	4	3691.0	4246.5	21.1	24.3	22.9
2021-08-28	92	VA-PETERSBURG CITY	2021-06-29	87	30446	VA	2021-05-30	592	651	2021-07-29	646	713	5	619.0	682.0	2.0	2.2	16.4
2021-08-28	87	VA-PITTSYLVANIA	2021-06-29	82	59850	VA	2021-05-30	9736	11490	2021-07-29	11299	12892	5	10517.5	12191.0	17.6	20.4	8.4
2021-08-28	18	VA-POQUOSON CITY	2021-06-29	18	12257	VA	2021-05-30	0	0	2021-07-29	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-08-28	210	VA-PORTSMOUTH CITY	2021-06-29	204	95094	VA	2021-05-30	50274	56481	2021-07-29	55983	61489	6	53128.5	58985.0	55.9	62.0	6.3
2021-08-28	17	VA-POWHATAN	2021-06-29	17	30148	VA	2021-05-30	441	517	2021-07-29	461	536	0	451.0	526.5	1.5	1.7	0.0
2021-08-28	38	VA-PRINCE EDWARD	2021-06-29	35	23006	VA	2021-05-30	492	620	2021-07-29	528	649	3	510.0	634.5	2.2	2.8	13.0
2021-08-28	33	VA-PRINCE GEORGE	2021-06-29	32	38686	VA	2021-05-30	4155	7159	2021-07-29	7430	8314	1	5792.5	7736.5	15.0	20.0	2.6
2021-08-28	518	VA-PRINCE WILLIAM	2021-06-29	505	475533	VA	2021-05-30	182683	224471	2021-07-29	230493	258662	13	206588.0	241566.5	43.4	50.8	2.7
2021-08-28	72	VA-PULASKI	2021-06-29	62	33935	VA	2021-05-30	4807	5852	2021-07-29	5674	6595	10	5240.5	6223.5	15.4	18.3	29.5
2021-08-28	29	VA-RADFORD CITY	2021-06-29	19	18255	VA	2021-05-30	1146	1425	2021-07-29	1417	1631	10	1281.5	1528.0	7.0	8.4	54.8
2021-08-28	2	VA-RAPPAHANNOCK	2021-06-29	2	7260	VA	2021-05-30	1411	1713	2021-07-29	1625	1860	0	1518.0	1786.5	20.9	24.6	0.0
